7/25/2022 "To authorize the special use of the property known as 103 Libbie Avenue for the purpose of a single-family detached dwelling, with driveway access to the street, upon certain terms and conditions. (1st District)" welfare
7/26/2022 "To authorize the special use of the property known as 3001 Midlothian Turnpike for the purpose of two single-family attached dwellings and a single-family detached dwelling, with off-street parking, upon certain terms and conditions. (5th District)" welfare
6/27/2022 "To authorize the special use of the property known as 109 East 17th Street for the purpose of two two-family attached dwellings, upon certain terms and conditions.  (8th District)" law
4/27/2022 "To authorize the special use of the properties known as 3301 Park Avenue and 3303 Park Avenue for the purpose of four single-family attached dwellings, with off-street parking, upon certain terms and conditions. 
(1st District)" infrastructure
6/27/2022 "To authorize the special use of the property known as 3122 Parkwood Avenue for the purpose of a two-family detached dwelling, with off-street parking, upon certain terms and conditions. (5th District)" welfare
5/25/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Children’s Museum of Richmond Grant Contract between the City of Richmond and the  Children’s Museum of Richmond, for the purpose of expanding access for low-income families to the programs of the Children’s Museum of Richmond." welfare
5/20/2022 "To authorize the special use of the property known as 1701 Roseneath Road for the purpose of a mixed-use building containing dwelling units, amenity space, commercial space, and structured parking spaces, upon certain terms and conditions. (2nd District)" welfare
5/4/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Grant Contract between the City of Richmond and the trustees of the Woodville Church of the Nazarene, for the purpose of stabilizing the childcare operations of the church’s day nursery." welfare
7/26/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Thrive Birth to 5 Grant Contract between the City of Richmond, The Community Foundation, Inc., and Thrive Birth to 5, LLC, for the purpose of stabilizing and expanding access to high-quality, full-day, full-year child care and preschool programs in the city of Richmond." welfare
6/27/2022 "To amend City Code §§ 26-601, concerning definitions, 26-604, concerning application for partial exemption of rehabilitated commercial or industrial structures, or other improvements, and 26-605, concerning the amount of exemption for rehabilitated commercial or industrial qualified structures, for the purpose of clarifying that residential property is not eligible for the partial real estate tax exemption for rehabilitated commercial or industrial structures and to increase the time period to qualify for the partial real estate tax exemption from two to three years." welfare
7/26/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute the deeds and other documents necessary to effect the vacation of certain permanent easements approved by Ord. No. 2015-93-76, adopted May 11, 2015, on the parcel of real property located at 5005 Riverside Drive, for the purpose of establishing a portion of the parcel of real property located at 5005 Riverside Drive as a permanent part of the James River Park System. (4th District)" infrastructure
7/26/2022 "To name the baseball field associated with the Calhoun Community Center and located at 300 Calhoun Street in the city of Richmond as “William ‘Bo’ Jiggetts Field.”" welfare
7/26/2022 "To designate the 1100 block of Front Street in honor of Kirby David Carmichael." economy
7/26/2022 "To designate and establish certain City-owned properties along Idlewood Avenue, South Belvidere Street, Albemarle Avenue, Spring Street, and China Street as an official City park named “Samuel Pleasants Parsons Linear Park,” and to repeal Res. No. 2003-R37-32, adopted Feb. 24, 2003, which named a portion of the property known as Linear Park as “Samuel P. Parsons Park.”" environment
7/26/2022 "To request that the Chief Administrative Officer cause the preparation of an analysis for public review of the existing infrastructure along the proposed “North/South BRT” corridors for the purpose of ensuring that residents residing south of the James River have safe and serviceable access to existing and future public transit networks." infrastructure
7/26/2022 "To reverse the decision of the Commission of Architectural Review striking from its docket and denying an application for a certificate of appropriateness to install new lights on the Vann Memorial Tower, located at 1500 North Lombardy Street in the city of Richmond, in the shape of the Virginia Union University emblem by fully approving such application. 
(3rd District)" welfare
7/26/2022 "To make an assignment of the calculated general fund surplus for Fiscal Year 2021-2022 for any costs to the City associated with joining the Virginia Retirement System." welfare
7/26/2022 "To make an assignment of the calculated general fund surplus for Fiscal Year 2021-2022 for the costs associated with the City’s Safe Streets and Roads for All program." welfare
7/26/2022 "To declare a public necessity to amend ch. 30 of the City Code and to initiate an amendment to the City’s zoning ordinance to make such lawful changes as may be necessary to implement rezoning of properties along Richmond Highway, Midlothian Turnpike, and Hull Street to the TOD-1 Transit-Oriented Nodal District by requesting that the Chief Administrative Officer cause to be conducted a study to determine whether and, if so, how the City’s zoning ordinance lawfully may be amended to permit the rezoning of properties along Richmond Highway, Midlothian Turnpike, and Hull Street to the TOD-1 Trans" infrastructure
7/26/2022 "To authorize the special use of the property known as 2906 5th Avenue for the purpose of a multifamily dwelling containing up to 52 dwelling units, with off-street parking, upon certain terms and conditions.  (6th District)" welfare
7/26/2022 "To authorize the special use of the property known as 617 North 1st Street for the purpose of a day nursery for up to 12 children, upon certain terms and conditions.  (2nd District)" welfare
7/26/2022 "To conditionally rezone the properties known as 501 Orleans Street and 4811 South 37th Street from the M-1 Light Industrial District to the B-5 Central Business District, upon certain proffered conditions.  (7th District)" infrastructure
5/25/2022 "To amend and reordain Ord. No. 2021-322, adopted Dec. 13, 2021, which authorized the special use of the properties known as 1012 West 49th Street and 1015 Herbert Street for the purpose of up to three single-family detached dwellings, to provide for modified plans, upon certain terms and conditions.  (4th District)" welfare
5/13/2022 "To amend and reordain Ord. No. 2004-345-325, adopted Dec. 13, 2004, which previously authorized the special use of the properties known as 3217 Grove Avenue and 111 North Dooley Avenue, now known as 3217 Grove Avenue and 3219 Grove Avenue, for the purpose of a single-family detached dwelling use and a lot split for the construction of a single-family detached dwelling, to authorize a three-car garage at 3219 Grove Avenue instead of the two-car garage previously authorized on that property, upon certain terms and conditions. (1st District)" welfare
6/27/2022 "To amend Res. No. 2022-R028, adopted May 23, 2022, to support an economically mixed project to be located on the property known as 711 Dawn Street pursuant to Va. Code § 36-55.30:2, to reflect that the Council has determined that the area contains a non-housing portion of the building that is necessary and appropriate for the revitalization of the area for the industrial, commercial, or other development." welfare
6/3/2022 "Wastewater and Stormwater Rates" infrastructure
4/6/2022 "Diamond District Update Presentation" government
7/25/2022 "Virginia General Assembly 2023 Session Kickoff Presentation and 2022 Session Update Handout" government
7/25/2022 "July 25, 2022 Awards and Recognitions Ceremony Docket" infrastructure
7/25/2022 "Board Appointments and Reappointments - July 25, 2022" "foreign policy"
7/25/2022 "20220719 LUHT - Inclement Weather Shelter" welfare
7/25/2022 "Ord. 2022-218 Presentation" economy
7/25/2022 "20220719 LUHT - Salvation Army" welfare
7/22/2022 "July 21, 2022 Quarterly Board Vacancy Report - Finance and Economic Development Standing Committee" government
7/22/2022 "Public Access and Participation Instructions - Urban Design Committee" infrastructure
7/22/2022 "Conceptual location, character, and extent review of the new TB Smith Community Center; 2015 Ruffin Road." welfare
7/21/2022 "Conceptual location, character, and extent review of the new Luck's Community Center; 1501 N. 20th Street." welfare
7/21/2022 "To amend ch. 2, art. VI of the City Code by adding therein a new div. 6, consisting of §§ 2-1301.1-2-1301.20, concerning collective bargaining, for the purpose of providing for collective bargaining with certain City employees." infrastructure
7/21/2022 "July 19, 2022 Quarterly Board Vacancy Report - Land Use, Housing and Transportation Standing Committee" government
7/21/2022 "Sheriff's Department Process for Securing Mentally Ill Inmates" law
7/21/2022 "An application of John W & Meta R Braymer & Daniel B & Meredith B Hurt for a special exception from Sections 30-300, 30-402.5(1) & 30-630.1(a)(1) of the zoning ordinance for a building permit to construct an addition to an existing single-family (detached) dwelling at 4208 SULGRAVE ROAD (Tax Parcel Number W022-0266/011, 1st District), located in an R-1 (Single-Family Residential) District.  The front yard (setback) requirement is not met." welfare
7/21/2022 "An application of S & M General Contractor Inc. for a special exception from Sections 30-300, 30-410.5(1), 30-410.6 & 30-630.2(a)(1) of the zoning ordinance for a building permit to construct a new single-family (detached) dwelling at 3402 P STREET (Tax Parcel Number E000-0964/025, 7th District), located in an R-5 (Single-Family Residential) District.  The front yard (setback) and lot coverage requirements are not met." welfare
7/20/2022 "An application of R Street Properties LLC Attn: Fred A. Dixon for a special exception from Sections 30-300 & 30-410.4 of the zoning ordinance for a lot split and building permit to construct a new single-family (detached) dwelling at 3418 R STREET (Tax Parcel Number E000-1273/045, 7th District), located in an R-5 (Single-Family Residential) District.  The lot area and lot width requirements are not met." welfare
7/20/2022 "An application of Stephen and Elizabeth Dragone for a special exception from Sections 30-300, 30-408.5(1) & 30-630.1(a)(1) of the zoning ordinance for a building permit to construct a one-story detached garage accessory to a single-family (detached) dwelling at 601 ST CHRISTOPHERS ROAD (Tax Parcel Number W021-0281/001, 1st District), located in an R-4 (Single-Family Residential) District.  The front yard (setback) requirement is not met." welfare
7/20/2022 "Universal Pre-K Presentation" government
7/20/2022 "Public Access and Participation Instructions- July 18, 2022" welfare
7/20/2022 "Subdivision Exception for 2320 Burton Street, per Sec. 25-9 of the Subdivision Ordinance." infrastructure
7/20/2022 "Public Access and Participation Instructions - Commission of Architectural Review" welfare
7/20/2022 "516 N. 26th Street - Construct a new two-story rear addtion." economy
7/19/2022 "615 N. 25th Street - Construct a new one-story side addition." economy
7/18/2022 "July 14, 2022 Quarterly Board Vacancy Report - Education and Human Services Standing Committee" government
7/18/2022 " RESOLUTION OF THE RICHMOND CITY PLANNING COMMISSION APPROVING AN AMENDMENT TO THE SHOPS AT STRATFORD HILLS PRELIMINARY COMMUNITY UNIT PLAN, FOR THE PURPOSE OF INCREASING THE AREA SUBJECT TO THE COMMUNITY UNIT PLAN BY 2.85 ACRES TO 67.4± ACRES AND MODIFYING THE DEVELOPMENT STANDARDS" "foreign policy"
7/17/2022 "Subdivision Exception for 105 South Laurel Street, per Sec. 25-9 of the Subdivision Ordinance." infrastructure
7/15/2022 "Subdivision Exception for 1127 North 29th Street,  per Sec. 25-9 of the Subdivision Ordinance." infrastructure
7/15/2022 "To express the City’s opposition to the U. S. Supreme Court’s Dobbs v. Jackson Women’s Health Org. decision, and to ask the General Assembly of Virginia to protect and expand abortion access." welfare
7/15/2022 "To amend ch. 2, art. VI of the City Code by adding therein a new div. 6, consisting of §§ 2-1301.1 - 2-1301.20, concerning collective bargaining, for the purpose of providing for collective bargaining with certain City employees." infrastructure
7/14/2022 "Public Access and Participation Instructions- July 5, 2022" welfare
7/14/2022 "Section 17.05 Review of a public art installation for Fire Station #12, 2223 W Cary Street." infrastructure
7/14/2022 "To authorize the special use of the property known as 2301 Old Dominion Street for the purpose of an industrial use within an addition to an existing building, upon certain terms and conditions. (8th District)" economy
7/14/2022 "To authorize the special use of the properties known as 215 Roseneath Road and 217 Roseneath Road for the purpose of two two-family attached dwellings, upon certain terms and conditions. (1st District)" law
6/9/2022 "To authorize the special use of the properties known as 1117 North Arthur Ashe Boulevard, 1119 North Arthur Ashe Boulevard, and 1201 North Arthur Ashe Boulevard for the purpose of a mixed-use building containing dwelling units, amenity space, commercial space, and structured parking spaces, upon certain terms and conditions. (2nd District)" infrastructure
5/10/2022 "To authorize the special use of the property known as 2320 Burton Street for the purpose of two single-family attached dwellings, upon certain terms and conditions. (7th District)" law
4/6/2022 "To authorize the special use of the property known as 309 West Hooper Street for the purpose of a single-family detached dwelling, upon certain terms and conditions. (3rd District)" welfare
5/17/2022 "To authorize the special use of the property known as 421 North 33rd Street for the purpose of a mixed-use building with office use on the ground floor and one dwelling unit on the second floor, upon certain terms and conditions. (7th District)" infrastructure
4/19/2022 "To authorize the special use of the property known as 615 Albemarle Street for the purpose of a dwelling unit within an accessory building to a single-family attached dwelling, upon certain terms and conditions. (5th District)" welfare
6/21/2022 "To amend and reordain Ord. No. 2022-097, adopted Apr. 25, 2022, which conditionally rezoned the properties known as 3329 Hopkins Road and 3425 Hopkins Road from the R-4 Single-Family Residential District to the R-6 Single-Family Attached Residential District, to include the property known as 3511 Hopkins Road in the conditional rezoning from the R-4 Single-Family Residential District to the R-6 Single-Family Attached Residential District, upon certain proffered conditions. (8th District)" infrastructure
4/6/2022 "To amend Ord. No. 2020-269, adopted January 11, 2021, which authorized the special use of the properties known as 502, 504, 506, 508, 512, and 514 Westview Avenue for the purpose of up to 12 single-family detached dwellings, upon certain terms and conditions, to authorize the special use of the properties now known as 502, 502 ½, 504, 504 ½, 506, 506 ½, 508, 512, 512 ½, 514, and 514 ½ Westview Avenue for the purpose of up to [ten] 11 single-family detached dwellings. (As Amended) (1st District)" infrastructure
5/31/2022 "To amend Ord. No. 2000-410-2001-10, adopted Jan. 8, 2001, as previously amended by Ord. No. 2001-220-231, adopted Jul. 23, 2001, and Ord. No. 2017-242, adopted May 29, 2019, which approved the “Shops at Stratford Hills Community Unit Plan,” for the purpose of increasing the area subject to the community unit plan by 2.85 acres to 67.4± acres and modifying the development standards, under certain terms and conditions. (4th District)" welfare
6/28/2022 "To amend City Code §§ 26-364, concerning tax relief for elderly persons, and 26-365, concerning tax relief for qualified permanently and totally disabled persons, for the purpose of extending the deadline to file an application for tax relief from March 31 of the taxable year to December 31 of the taxable year." welfare
6/28/2022 "To provide for the granting by the City of Richmond to the person, firm or corporation to be ascertained in the manner prescribed by law of an exclusive easement over, under, through, upon, and across certain portions of the property located at 4430 Deepwater Terminal Road for the laying, construction, operation, and maintenance of one or more lines of underground conduits and cables and all equipment, accessories, and appurtenances necessary in connection therewith to provide electrical service to a City site at 4430 Deepwater Terminal Road pursuant to a certain Right of Way Agreement. (8th D" infrastructure
6/28/2022 "To authorize The Diradour, LLC, to encroach upon the public right-of-way with an outdoor dining area encroachment at the north line of Stuart Avenue west of the northwest corner of the intersection of Stuart Avenue and North Robinson Street, upon certain terms and conditions. (2nd District)" welfare
6/28/2022 "To authorize 121, L.L.C., to encroach upon the public right-of-way with an outdoor dining area encroachment at the south line of West Broad Street east of the southeast corner of the intersection of West Broad Street and North Jefferson Street, upon certain terms and conditions. (2nd District)" welfare
6/28/2022 "To repeal City Code §§ 11-19-11-50, concerning sound control, to repeal City Code § 26-929, concerning advertising and vehicles carrying sound devices on streets, and to amend ch. 11, art. II of the City Code by adding therein new §§ 11-32-11-38 for the purpose of modifying the City’s sound control program." infrastructure
6/28/2022 "To permit and approve the issuance by the Harrisonburg Redevelopment and Housing Authority of its multifamily housing revenue bonds in an amount up to $15,000,000.00 for the acquisition, construction, renovation, rehabilitation and equipping of an approximately 66-unit multifamily residential rental housing project to be known as the Brookland Park Apartments located at 1218, 1224, 1226, and 1228 East Brookland Park Boulevard in the city of Richmond. (6th District)" welfare
6/28/2022 "RESOLUTION OF THE RICHMOND CITY PLANNING COMMISSION APPROVING AN AMENDMENT TO THE BEAUFONT OAKS PRELIMINARY COMMUNITY UNIT PLAN AND A FINAL PLAN, TO AMEND THE USE OF THE PARCEL KNOWN AS 7000 WEST CARNATION STREET TO AUTHORIZE MULTIFAMILY DWELLINGS." "foreign policy"
6/28/2022 "Discussion regarding the City Council resolution to amend the Richmond 300 Master Plan to modify the future land use map as it pertains to the Oregon Hill neighborhood." infrastructure
6/28/2022 "RESOLUTION TO DECLARE AN INTENT TO AMEND THE OFFICIAL ZONING ORDINANCE FOR THE PURPOSE OF AMENDING THE RP RESEARCH PARK DISTRICT IN ACCORDANCE WITH THE CITY CENTER INNOVATION DISTRICT SMALL AREA PLAN." "foreign policy"
6/28/2022 "To close, to public use and travel, Anderson Street and an east-west alley that bisects Anderson Street located at the northwest corner of the intersection of Government Road and Glenwood Avenue consisting of 18,660± square feet, upon certain terms and conditions. (7th District)" infrastructure
6/28/2022 "To close, to public use and travel, an alley in the block bounded by Maury Street, East 4th Street, Everett Street, and East 3rd Street, consisting of 1,980± square feet, upon certain terms and conditions. (6th District)" government
6/28/2022 "To amend Ord. No. 2022-055, adopted May 9, 2022, which adopted the Fiscal Year 2022-2023 General Fund Budget and made appropriations pursuant thereto, to reassign the appropriation for the Soil and Water Conservation District Start-up Costs line item in the Non-Departmental agency; to amend Ord. No. 2022-056, adopted May 9, 2022, which adopted the Fiscal Year 2022-2023 Special Fund Budget and made appropriations thereto, to increase anticipated revenues and the amounts appropriated in the total amount of $3,451,918.00 and to appropriate such increase to the Fiscal Year 2022-2023 Special Fund B" welfare
6/27/2022 "June 28, 2022 Public Safety  - Richmond Fire Personnel" law
6/24/2022 "Public Access and Participation Instructions - Urban Design Committee" infrastructure
6/24/2022 "Conceptual location, character, and extent review of streetscape and green infrastructure improvements along Government Road; 4900 & 5000 Blocks of Government Road" infrastructure
6/24/2022 "Encroachment of an outdoor dining area within the right-of-way along Stuart Avenue; 400 N. Robinson St." infrastructure
6/24/2022 "June 27, 2022 Awards and Recognitions Ceremony Docket" infrastructure
6/24/2022 "To amend Ordinance No. 95-82-95, adopted May 22, 1995, adopting the General Fund Budget for the fiscal year commencing July 1, 1995 and ending June 30, 1996, to increase the level of the authorized personnel complement in the Office of the Assessor of Real Estate." economy
6/24/2022 "June 28, 2022 Public Safety - Richmond Ambulance Authority" law
6/23/2022 "Office of Equitable Transit and Mobility, Shared Mobility Device" infrastructure
6/22/2022 "Fire Station #12 Artist Selection Panel Recommendation" law
9/11/1995 "Public Access and Participation Instructions- June 21, 2022" welfare
6/23/2022 "After Item - 20220613 Citizen Comment Period Speaker Handouts" welfare
6/23/2022 "Discussion regarding the City Council resolution to amend the Richmond 300 Master Plan." government
6/22/2022 "Resolution to update the Rules of Procedure to allow for periodic virtual participation by Planning Commission Members." infrastructure
6/22/2022 "To approve an expenditure in the total amount of $2,500.00 from the Council District Funds for the Second District to provide to the Richmond Public Schools Education Foundation grants in the amount of $1,000.00 to support George W. Carver Elementary School, $750.00 to support the Richmond Alternative School, and $750.00 to support Thomas Jefferson High School." welfare
6/22/2022 "To approve an expenditure in the total amount of $1,440.00 from the Council District Funds for the Seventh District to provide to the Richmond Public Schools Education Foundation a grant in the amount of $1,440.00 for expenses related to graduation events at Armstrong High School in June, 2022." welfare
6/21/2022 "To adopt the City of Richmond’s Emergency Operations Plan in accordance with the Commonwealth of Virginia Emergency Services and Disaster Law of 2000." infrastructure
6/21/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a YWCA Grant Contract between the City of Richmond and YWCA Richmond for the purpose of stabilizing and expanding the YWCA Richmond’s preschool programs in the city of Richmond." welfare
6/16/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a YMCA of Greater Richmond Grant Contract between the City of Richmond and the Young Men’s Christian Association of Greater Richmond for the purpose of establishing two new preschool programs in the city of Richmond." welfare
6/15/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a St. James’s Children’s Center Grant Contract between the City of Richmond and St. James’s Children’s Center for the purpose of stabilizing the St. James’s Children’s Center’s  preschool program." welfare
6/15/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a SCAN Grant Contract between the City of Richmond and Greater Richmond SCAN (Stop Child Abuse Now), Inc., for the purpose of stabilizing and expanding the Greater Richmond SCAN (Stop Child Abuse Now), Inc.’s preschool program." welfare
6/15/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Memorandum of Understanding between Richmond Public Schools and the City of Richmond for the purpose of facilitating the use of the City’s public schools by the City’s Department of Parks, Recreation, and Community Facilities." welfare
6/15/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Fulton Montessori Grant Contract between the City of Richmond and Fulton Montessori School for the purpose of expanding the Fulton Montessori School’s child care and preschool programs." welfare
6/14/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Friends Association Grant Contract between the City of Richmond and Friends Association for Children Endowment Fund, Inc., for the purpose of stabilizing the Friends Association for Children Endowment Fund, Inc.’s child care and preschool programs." welfare
6/14/2022 "To express the City Council’s support for the City’s participation in the United States Department of Transportation’s Safe Streets and Roads For All (SS4A) Grant Program to provide funding for the implementation of Vision Zero traffic safety program activities to achieve the goal of zero deaths and serious injuries on the streets of the city of Richmond." welfare
6/13/2022 "To repeal ch. 16, art. II (§§ 16-19-16-31) of the City Code; to amend ch. 30, art. VI, div. 10.1 by adding therein a new section 30-691.1:1, concerning definitions for the Affordable Dwelling Unit Density Program; and to amend City Code §§  30-691, 30-691.1, 30-691.2, 30-691.3, 30-691.4, 30-691.6, 30-691.7, 30-691.8, 30-691.9, 30-691.11, for the purpose of revising the Affordable Housing Dwelling Unit Density Program as authorized by Va. Code § 15.2-2305.1." welfare
6/13/2022 "To authorize the Chief Administrative Officer to accept funds in the amount of $2,500.00 from the Cal Ripkin, Sr. Foundation, Inc., and to appropriate the increase to the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Department of Police’s Cal Ripken Special Fund by $2,500.00 for the purpose of funding the Badges for Baseball and Healthy Lifestyles community crime prevention initiative." welfare
6/14/2022 "To amend Ord. No. 2022-003, which amended the Fiscal Year 2021-2022 Special Fund Budget by creating a new special fund for the Office of the Deputy Chief Administrative Officer for Human Services called the Advancing Health Literacy Special Fund, the Fiscal Year 2021-2022 General Fund Budget by transferring $4,000,000.00 from the Office of the Deputy Chief Administrative Officer for Human Services to the Fiscal Year 2021-2022 Special Fund Budget, and the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Office of the Deputy Chief Admi" welfare
6/14/2022 "To amend Ord. No. 2021-040, adopted May 24, 2021, which adopted the Fiscal Year 2021-2022 General Fund Budget and made appropriations pursuant thereto, by accepting $85,628.00 from the Virginia Department of Elections, and to appropriate these funds to the Fiscal Year 2021-2022 General Fund Budget by increasing estimated revenues and the amount appropriated to the Office of the General Registrar for the City of Richmond by $85,628.00 for the reimbursement of expenditures associated with early voting expansion and Sunday voting during Fiscal Year 2021-2022." welfare
6/14/2022 "To name the east-west alley located in the block bounded by Grove Avenue, Westmoreland Street, Hanover Avenue, and Commonwealth Avenue as “Colonial Place Alley.” (1st District)" law
6/14/2022 "To authorize the special use of the property known as 2300 Fairmount Avenue for the purpose of a building containing an office use and up to four multifamily dwelling units, upon certain terms and conditions. (7th District)" welfare
6/14/2022 "To authorize the special use of the property known as 1207 Porter Street for the purpose of a dwelling unit within an accessory building to a single-family dwelling, upon certain terms and conditions. (6th District)" welfare
6/14/2022 "To authorize the special use of the property known as 1117 West Leigh Street for the purpose of a two-family detached dwelling, upon certain terms and conditions. (2nd District)" law
6/14/2022 "To amend and reordain City Code § 9-2, which designates the location for the central absentee voter election district in the city, to relocate and establish a new polling place for the central absentee voter election district." government
6/14/2022 "To amend and reordain City Code § 9-58, which assigns polling places in the city, to relocate the polling place for Precinct 410." government
6/14/2022 "To amend and reordain City Code § 9-58, which assigns polling places in the city, to relocate the polling place for Precinct 215." government
6/14/2022 "To accept a quitclaim deed from the School Board conveying 4929 Chamberlayne Avenue to the City and to authorize the Chief Administrative Officer to act on behalf of the City in executing such deed. (3rd District)" welfare
6/14/2022 "To amend and reordain a City ordinance, adopted Dec. 15, 1922, which dedicated the eastern portion of Plat A, Riverview Cemetery to Post Number One of the American Legion to be used for the burial of those soldiers, sailors, and marines who served in the World War and died in destitute circumstances and otherwise would be buried at the expense of the City, to, due to the decease of all veterans of World War I, authorize the burial of indigent military veterans of all American wars and conflicts in such portion." welfare
6/14/2022 "To designate the 1700 block of Blair Street in honor of Cora Jean Dickerson." law
6/14/2022 "To designate the 1100 block of Randolph Street in honor of Charles Jones, Jr., and Charles Jones, III." law
6/14/2022 "To authorize the Chief Administrative Officer, for and on behalf of the City of Richmond, to execute a Deed of Quitclaim of Utility Easement between the City of Richmond and Roane Street LLC for the purpose of vacating by quitclaim deed the City’s ten-foot sewer and surface flow easement on the property known as 2021 Roane Street, for nominal consideration, to Roane Street, LLC. (3rd District)" infrastructure
12/20/2021 "To approve the Work Plan and Budget for the fiscal year ending Jun. 30, 2023, for the provision of services in the Downtown Richmond Special Service and Assessment Districts." welfare
4/29/2022 "To amend City Code §§ 21-50, concerning bid bonds on construction contracts, and 21-68, concerning contracting for professional services by competitive negotiation, for the purpose of reflecting amendments to state law that Va. Code § 2.2-4343(A)(12) requires the City to follow." infrastructure
4/26/2022 "To authorize the Chief Administrative Officer to accept funds in the amount of $12,070.00 from the United States Department of Justice, Office of Community Oriented Policing Services, and to appropriate the increase to the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Department of Police’s Community Oriented Policing Services (COPS) Special Fund by $12,070.00 for the purpose of funding the implementation of a credible messengers program to provide intervention services for at-risk youth." welfare
6/14/2022 "To authorize the Chief Administrative Officer to accept funds in the amount of $125,000.00 from the United States Department of Justice, Office of Community Oriented Policing Services, and to appropriate the increase to the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Department of Police’s Community Oriented Policing Services (COPS) Special Fund by $125,000.00 for the purpose of funding the purchase of a virtual reality training simulator for de-escalation training." welfare
6/14/2022 "To authorize the Chief Administrative Officer to accept funds in the amount of $46,976.00 from the Virginia Department of Criminal Justice Services, to amend the Fiscal Year 2021-2022 Special Fund Budget by creating a new special fund for the Office of the Commonwealth’s Attorney for the City of Richmond called the Restorative Justice Special Fund, and to appropriate the increase to the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Office of the Commonwealth’s Attorney for the City of Richmond’s Restorative Justice Special Fund by" welfare
6/14/2022 "To authorize the Chief Administrative Officer to accept funds in the amount of $300,000.00 from the United States Department of Justice, Office of Justice Programs, to amend the Fiscal Year 2021-2022 Special Fund Budget by creating a new special fund for the Department of Police called the Bureau of Justice Assistance Special Fund, and to appropriate the increase to the Fiscal Year 2021-2022 Special Fund Budget by increasing estimated revenues and the amount appropriated to the Department of Police’s Bureau of Justice Assistance Special Fund by $300,000.00 for the purpose of funding efforts to" welfare
