7/19/2022 "A Resolution submitting to the registered qualified electors of the City of Colorado Springs, Colorado, at the coordinated election conducted by mail ballot to be held on Tuesday, November 8, 2022, the question of increasing sales tax $5,600,000 annually by imposing an additional 5% sales tax on the sale of retail/recreational marijuana within the City of Colorado Springs and constituting a voter approved revenue change exempt from spending and revenue limitations; providing for the form of the ballot title and text; providing for certain matters with respect to the election; and providing the" welfare
7/18/2022 "A Resolution submitting to the registered qualified electors of the City of Colorado Springs, Colorado, at the special municipal election to be held as part of the coordinated election on Tuesday, November 8, 2022, a ballot question on an initiated ordinance authorizing the regulation of and repealing the prohibition against retail/recreational marijuana establishments  

  Presenter:  
Sarah B Johnson, City Clerk" government
7/27/2022 "City Council Appointments to Boards, Commissions, and Committees

  Presenter:  
Tom Strand, Council President and Councilmember At Large" government
6/6/2022 "An appeal of the Planning Commission’s decision to deny a Final Plat (AR FP 21-00814) for a K & G Subdivision combining 5 parcels into one single parcel on a 1.04-acre site located at the southeast corner of south 8th street and West Brookside Street.

(Quasi-Judicial)

Related File: AR DP 21-00813 

  Presenter:  
Matthew Alcuran, Planner II, Planning and Community Development Department
Peter Wysocki, Planning and Community Development Director, Planning and Community Development Department" infrastructure
6/6/2022 "An appeal of the Planning Commission’s decision to deny a Development Plan (AR DP 21-00813) for a Kum & Go gas station, convenience store and associated parking and landscaping on a 1.04-acre site located at the southeast corner of south 8th street and West Brookside Street. 

(Quasi-Judicial)

Related File: AR FP 21-00814

  Presenter:  
Matthew Alcuran, Planner II, Planning and Community Development Department
Peter Wysocki, Planning and Community Development Director, Planning and Community Development Department" infrastructure
6/24/2022 "Approve a concept plan for 13.45 acres located west of the intersection of Tutt Boulevard and Sorpresa Lane for a multi-family development

(Quasi-judicial) 

Related Files: CPC MPA 02-00254-A4MJ22, CPC ZC 22-00011

  Presenter:  
Gabe Sevigny, Planning Supervisor, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" welfare
6/24/2022 "An ordinance amending the zoning map of the City of Colorado Springs relating to 13.361 acres located west of the intersection of Tutt Boulevard and Sorpresa Lane from A/AO (Agricultural with Airport Overlay) to R-5/AO (Multi-Family Residential with Airport Overlay)

(Quasi-judicial)

Related Files: CPC MPA 02-00254-A4MJ22, CPC CP 22-00012

  Presenter:  
Gabe Sevigny, Planning Supervisor, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/24/2022 "A resolution of the City Council of the City of Colorado Springs, Colorado, approving a major amendment to the Powerwood 2 Master Plan located west of the intersection of Tutt Boulevard and Sorpresa Lane changing the land use designation from Commercial/Industrial to Multi-family Residential.

(Legislative)

Related Files: CPC ZC 22-00011, CPC CP 22-00012

  Presenter:  
Gabe Sevigny, Planning Supervisor, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/24/2022 "Postpone a PUD development plan amendment for 45.66-acres located southeast of Grand Vista Circle and West Fillmore Street to allow 123 single-family dwelling units to the August 23, 2022 City Council meeting. 
(Quasi-judicial) 

Related Files: CPC PUZ 21-00187 & CPC PUP 19-00026-A1MJ21 

  Presenter:  
Caleb Jackson, AICP, Senior Planner, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/24/2022 "Postpone a PUD Concept Plan Amendment for 45.66 acres located at southeast of Grand Vista Circle at West Fillmore Street for a single-family residential development to the August 23, 2022 City Council meeting.
(Quasi-judicial)

Related Files: CPC PUZ 21-00187 & AR PUD 20-00023-A1MJ21

  Presenter:  
Caleb Jackson, AICP, Senior Planner, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/24/2022 "Postpone an ordinance amending the zoning map of the City of Colorado Springs relating to 45.66 acres located southeast of Grand Vista Circle at West Fillmore Street from PUD/SS/HS (Planned Unit Development: Multi-Family, 3.5 to 7.99 dwelling units per acre not to exceed 500 units, maximum building heights as shown on any approved concept plan not to exceed 69 feet using hillside height calculations, with Streamside and Hillside Overlays) to PUD/SS/HS (Planned Unit Development: Single-Family and/or Multi-Family, 2.38 to 7.99 du/ac not to exceed 364 units, maximum building heights as shown on a" infrastructure
7/27/2022 "Agenda Planner Review

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/28/2022 "The City Clerk reports that on July 28, 2022 there was filed with her a petition for the annexation of Villages at Crossroads Chapel Addition No. 1 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/26/2022 "The City Clerk reports that on July 25, 2022 there was filed with her a petition for the annexation of Villages at Waterview North Addition No. 1 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
6/24/2022 "A PUD concept plan for 20.26 acres located west of South Chelton Road along the north and south side of Hancock Expressway establishing the development parameters for a multi-family residential and commercial development.

(QUASI-JUDICIAL)

  Presenter:  
Gabe Sevigny, Planning Supervisor, Planning & Community Development" infrastructure
6/24/2022 "A zone change for 20.26 acres located west of South Chelton Road along the north and south side of Hancock Expressway from PUD/PUD/OC/CR/PBC/AO (Planned Unit Development; Planned Unit Development; Townhomes; Office Complex; Planned Business Center with Airport Overlay) to PUD/AO (Planned Unit Development; Residential and Commercial, with density and maximum building height established with CPC PUP 22-00037 with Airport Overlay).

(QUASI-JUDICIAL)

  Presenter:  
Gabe Sevigny, Planning Supervisor, Planning & Community Development" infrastructure
7/29/2022 "A PUD Concept Plan for the Spectrum Loop Multi-Family project graphically representing a proposed multi-family residential development, located at the southeast corner of Voyager Parkway and Spectrum Loop intersection.
(Quasi-Judicial)

  Presenter:  
William Gray, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A zone change rezoning 11.925 acres from A (Agriculture) to PUD (Planned Unit Development: Residential, 35 dwelling units per acre, and 40 feet to 60 feet maximum building height), located at the southeast corner of Voyager Parkway and Spectrum Loop intersection.
(Quasi-Judicial)

  Presenter:  
William Gray, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A PUD Concept Plan Major Amendment for the Enclaves at Mountain Vista East project graphically representing a proposed mixed-use development with single-family and multi-family residential park and open space, and the realignment of Barnes Road, located east of the North Marksheffel Road and Barnes Road intersection.
(Quasi-Judicial)

  Presenter:  
William Gray, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A Zone Change for the Enclaves at Mountain Vista East project changing 184.29 acres from R-1 6000/PBC/AO/R-5/PUD/PK/SS/AO (Single-Family Residential, Planned Business Center, Multi-Family Residential, Planned Unit Development, and Public Parks with Streamside and Airport Overlays) to PUD/SS/AO (Planned Unit Development: Residential, 3.5 dwelling units per acre to 24.99 dwelling units per acre, and 35 feet maximum building height; and Commercial, 138,500 square feet, and 45 feet maximum building height, with Streamside Overlay and Airport Overlay), located east of the North Marksheffel Road and" infrastructure
7/29/2022 "A major amendment to the Banning Lewis Ranch Master Plan for 184.29-acres to accommodate residential-medium, commercial, mixed commercial/residential-high, park and open space uses, located east of the North Marksheffel Road and Barnes Road intersection.
(Legislative)

  Presenter:  
William Gray, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A conditional use development plan application (The Cradle Family Child Care) to allow a large daycare home with a maximum number of twelve (12) children and infants to the existing small daycare home.  The project site is currently zoned R1-6,000/AO (Single-Family Residential with Airport Overlay) located at 2911 Poughkeepsie Drive.

(Quasi-Judicial)

  Presenter:  
Matthew Alcuran, Planner II, Planning and Community Development" welfare
7/29/2022 "A nonuse variance to City Code Section 7.3.104 for the 2525 Concord Street project to reduce the front yards setback to 10 feet where the minimum is 20 feet.  The site is zoned OR (Office Residential) is 0.8 acres in size and located at 2525 Concord Street.
(Quasi-Judicial)

  Presenter:  
Tamara Baxter, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A conditional use development plan to permit a multi-family residential development on 0.8-acres in the OR (Office Residential) zone district located at 2525 Concord Street.
(Quasi-Judicial)

  Presenter:  
Tamara Baxter, Senior Planner, Planning and Community Development" infrastructure
7/29/2022 "A PUD Concept Plan for the Freestyle North at BLR project illustrating a phased residential development with a mix of land uses and public and private improvements. The project is located east of Marksheffel Road and between the future extensions of Stetson Hills Boulevard, Barnes Road and Banning Lewis Parkway.

(QUASI-JUDICIAL)

  Presenter:  
Daniel Sexton, Principal Planner, Planning & Community Development" infrastructure
7/29/2022 "A PUD zone change rezoning 557.357-acres from R1-6000/R1-6000/cr/R5/cr/PBC/cr/PUD/SS/AO (Single-Family Residential, Single-Family Residential with Conditions of Record, Multi-Family Residential with Conditions of Record, Planned Business Center with Conditions of Record, Planned Unit Development and Streamside and Airport Overlays) to PUD/SS/AO (Planned Unit Development: Residential, 2.0-24.99 du/ac, 35’-50’ Max. Building Heights with Streamside and Airport Overlays), located east of Marksheffel Road and between the future extensions of Stetson Hills Boulevard, Barnes Road and Banning Lewis Pa" welfare
7/29/2022 "A Major Master Plan Amendment to the Banning Lewis Ranch Master Plan for 557.357-acres to accommodate a mixed residential development as well as a future roadway network, located east of Marksheffel Road and between the future extensions of Stetson Hills Boulevard, Barnes Road and Banning Lewis Parkway.

(QUASI-JUDICIAL)

  Presenter:  
Daniel Sexton, Principal Planner, Planning & Community Development" infrastructure
7/27/2022 "City Council Regular Meeting Minutes July 26, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/27/2022 "City Council Work Session Meeting Minutes July 25, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
6/11/2021 "A Resolution recognizing July 4, 2021 as Independence Day

  Presenter:  
Dave Donelson, Councilmember District 1" infrastructure
7/28/2022 "Minutes for the July 11, 2022, Historic Preservation Board meeting.

  Presenter:  
Chair Christine Lowenberg" environment
7/26/2022 "Postpone a conditional use development plan with an associated parking warrant to allow the conversion of an existing building into a bar with 0 parking stalls where 16 are required located at 106 Pueblo Ave to the September 6, 2022 meeting.

  Presenter:  
Ann Odom, Planner II, Urban Planning Division" infrastructure
7/22/2022 "City Council Regular Meeting Minutes July 12, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/13/2022 "City Council Appointments to Boards, Commissions, and Committees

  Presenter:  
Tom Strand, Council President and Councilmember At Large" government
7/13/2022 "City Council Regular Meeting Minutes June 28, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/19/2022 "Tara Hadam v. City of Colorado Springs; Christopher Pryor, Dale Peterson, Blake Evenson, David Brockman, Jason Reeser 22-cv-01349

The Civil Action Investigation Committee has recommended that the City represent the above-named officers as required by the Colorado Governmental Immunity Act and the Peace Officer’s Liability Act. The officers were acting in the course and scope of their employment and were acting in good faith. As usual, it is recommended that the City reserve the right not to pay any award of punitive damages.

  Presenter:  
Wynetta Massey, City Attorney" law
7/13/2022 "A Resolution Celebrating August 4, 2022 as the 232nd Anniversary Of The United States Coast Guard

  Presenter:  
Mike O’Malley, Councilmember District 6
Rear Admiral Sean Regan, United States Coast Guard" environment
7/13/2022 "The City Clerk reports that on July 11, 2022 there was filed with her a petition for the annexation of Flying Horse East Addition No. 3 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/13/2022 "The City Clerk reports that on July 11, 2022 there was filed with her a petition for the annexation of West Colorado Avenue Addition No. 3 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/13/2022 "The City Clerk reports that on July 11, 2022 there was filed with her a petition for the annexation of West Colorado Avenue Addition No. 2 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/13/2022 "The City Clerk reports that on July 11, 2022 there was filed with her a petition for the annexation of West Colorado Avenue Addition No. 1 Annexation. The City Clerk herewith communicates such to City Council and recommends that the petition and map be referred to the City Administration for review and recommendation regarding whether the petition is in substantial compliance with Section 31-12-107(1).


  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/5/2022 "Ordinance No. 22-43 of the City Of Colorado Springs, Colorado Providing for the Refunding of Certain Outstanding Utilities System Revenue Bonds of the City; Providing for the Extension, Betterment, Other Improvement and Equipment of the City of Colorado Springs Utilities System; Providing for the Issuance and Sale of the City of Colorado Springs, Colorado, Utilities System Refunding Revenue Bonds, Series 2022A in an Aggregate Principal Amount Not to Exceed $150,000,000, and the City of Colorado Springs, Colorado, Utilities System Improvement Revenue Bonds, Series 2022B in an Aggregate Principa" infrastructure
6/21/2022 "Ordinance No. 22-49 vacating portions of a public right-of-way consisting of 0.037-acre of established tree lawn located south of the intersection of Hazel Avenue and 1st Street.

(Legislative) 

  Presenter:  
Austin Cooper, Planner II, Planning and Community Development Department 
Peter Wysocki, Planning Director, Planning and Community Development Department" infrastructure
6/16/2022 "A Resolution honoring July 27, 2022 as National Korean War Veteran Armistice Day

  Presenter:  
Dave Donelson, Councilmember District 1" "foreign policy"
7/13/2022 "An Ordinance amending Ordinance No. 21-112 (2022 Budget Appropriation Ordinance) for a Supplemental Appropriation to the General Fund in the amount of $2,700,000 for establishing the Keep It Clean COS program which will proactively aim to reduce litter and improve the appearance of public rights-of-way

  Presenter:  
Charae McDaniel, Chief Financial Officer
Travis Easton, P.E., Director of Public Works" welfare
6/30/2022 "A Resolution Approving an Economic Development Agreement between the City of Colorado Springs and CS Dual Hotel, LLC

  Presenter:  
Bob Cope, Economic Development Officer" infrastructure
6/29/2022 "A Resolution authorizing the Mayor to transfer funds within the General Fund to accommodate transfer of positions between departments to drive organizational efficiency

  Presenter:  
Charae McDaniel, Chief Financial Officer
Mike Sullivan, Chief Human Resources and Risk Officer" welfare
6/29/2022 "A Resolution Authorizing the Disposal of Surplus City Property to the One Logical, Potential Purchaser, Being the Directors of Peak Metropolitan District No. 3

  Presenter:  
Greg Phillips, Director of Aviation, Colorado Springs Airport" infrastructure
6/28/2022 "An ordinance by the City of Colorado Springs, Colorado authorizing the issuance and delivery of its multifamily housing revenue bonds (Paloma Garden project) series 2022, in an aggregate amount not to exceed $19,000,000, for the purpose of financing the acquisition, construction, improvement and equipping of a senior multifamily housing facility in the City of Colorado Springs, State of Colorado and to pay certain issuance expenses of such bonds; approving and authorizing execution of a financing agreement and a tax regulatory agreement with respect to the bonds; making findings and determinat" welfare
6/22/2022 "An Overview of the Parks, Recreation and Cultural Services Community Center Operations

  Presenter:  
Kim King, Recreation and Administration Manager
Britt Haley, Acting Parks, Recreation and Cultural Services Director" infrastructure
6/14/2022 "A resolution declaring the intent of the City of Colorado Springs, Colorado to issue revenue bonds in connection with financing residential facilities for low-and middle-income families or persons

  Presenter:  
Katie Sunderlin, Senior Affordable Housing Coordinator
Steve Posey, Community Development Division Manager
Peter Wysocki, Director, Planning & Community Development" welfare
7/20/2022 "City Council Work Session Meeting Minutes July 11, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
7/13/2022 "Agenda Planner Review

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
6/29/2022 "City Council Appointments to Citizens’ Transportation Advisory Board

  Presenter:  
Tom Strand, Council President and Councilmember At Large" infrastructure
7/13/2022 "City Council Work Session Meeting Minutes June 27, 2022

  Presenter:  
Sarah B. Johnson, City Clerk" infrastructure
6/2/2022 "A PUD concept plan amendment for Flying Horse Parcel 22 located east of the intersection of Silversmith Road and Silver Rose Lane.
(Quasi-Judicial)

Related Files: CPC MP 06-00219-A11MJ22, CPC PUZ 22-00024

  Presenter:  
Katelynn Wintz, Planning Supervisor, Planning & Community Development
Peter Wysocki, Planning Director, Planning & Community Development" infrastructure
6/2/2022 "Ordinance No. 22-47 amending the zoning map of the City of Colorado Springs relating to 5.9-acres located at the intersection of Silver Rose Lane and Silversmith Road from PUD (Planned Unit Development) to PUD (Planned Unit Development: commercial, office, and residential, 20 dwelling units per acre, maximum 90,000 square feet for nonresidential uses, maximum building height of 35 feet east of the Silversmith Road and Silver Rose Lane intersection) 
(Quasi-Judicial)

Related Files: CPC MP 06-00219-A11MJ22, CPC PUP 13-00033-A3MJ22

  Presenter:  
Katelynn Wintz, Planning Supervisor, Planning &" infrastructure
6/2/2022 "A resolution of the City Council of the City of Colorado Springs, Colorado approving a major amendment to the Flying Horse Master Plan for 5.6-acres to accommodate the inclusion of residential uses
(Legislative)

Related Files: CPC PUZ 22-00024, CPC PUP 13-00033-A3MJ22

  Presenter:  
Katelynn Wintz, Planning Supervisor, Planning & Community Development
Peter Wysocki, Planning Director, Planning & Community Development" infrastructure
6/6/2022 "A PUD concept plan for 46.754 acres located at the southwest corner of W Fillmore St and Centennial Blvd for a multi-family development.

(Quasi-judicial)

Related Files: CPC MPA 04-00043-A9MJ22, CPC PUZ 22-00052

  Presenter:  
Caleb Jackson, AICP, Senior Planner, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" welfare
6/6/2022 "Ordinance No. 22-48 amending the zoning map of the City of Colorado Springs pertaining to 46.754 acres located at the southwest corner of West Fillmore Street and Centennial Boulevard from PUD/SS (Planned Unit Development: Commercial with Streamside Overlay) and OC (Office Commercial) to PUD/SS (Planned Unit Development: Residential, maximum density of 8 dwelling units per acre, maximum height of 55 feet, with Streamside Overlay)

(Quasi-judicial)

Related Files: CPC MPA 04-00043-A9MJ22, CPC PUP 22-00053

  Presenter:  
Caleb Jackson, AICP, Senior Planner, Planning and Community Development
Pe" infrastructure
6/6/2022 "A resolution of the City Council of the City of Colorado Springs, Colorado approving a major amendment to Hill Properties Master Plan relating to 22 acres located at the southwest corner of W Fillmore St and Centennial Blvd.

(Legislative)

Related Files: CPC PUZ 22-00052, CPC PUP 22-00053

  Presenter:  
Caleb Jackson, AICP, Senior Planner, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/6/2022 "A concept plan for 518-520 West Brookside Street to bring the existing duplexes into compliance.

(Quasi-Judicial)

Related Files: CPC CP 22-00056

  Presenter:  
Austin Cooper, Planner II, Planning & Community Development
Peter Wysocki, Director, Planning & Community Development" welfare
6/6/2022 "An ordinance amending the zoning map of the City of Colorado Springs relating to 0.38-acre located at 518-520 West Brookside Street from R-1 6000 (Single-Family Residential) to R-2 (Two-Family Residential) to August 9, 2022. 

(Quasi-Judicial)

Related File: CPC CP 22-00056

  Presenter:  
Austin Cooper, Planner II, Planning & Community Development
Peter Wysocki, Director, Planning & Community Development" infrastructure
5/10/2022 "Resolution Endorsing Extension of the Pikes Peak Rural Transportation Authority Capital Program

Gayle Sturdivant, P.E., City Engineer/Deputy Public Works Director, Public Works Department
Todd Frisbie, P.E., P.T.O.E, City Traffic Engineer, Public Works Department
Tim Roberts, Transportation Planning Program Manager, Public Works Department" infrastructure
5/5/2022 "A concept plan for a Colorado Springs Utilities fiber-optic facility located at 1951 Allegheny Drive.

(Quasi-Judicial)

Related File: CPC ZC 22-00068

  Presenter:  
Peter Lange, Planner II, Planning and Community Development 
Peter Wysocki, Director, Planning and Community Development" infrastructure
5/4/2022 "Ordinance No. 22-50 amending the zoning map of the City of Colorado Springs relating to 5.261 acres located at 1951 Allegheny Drive from PUD/R/HS (Planned Unit Development and Estate Single-Family Residential with Hillside Overlay) to PF (Public Facilities).

(Quasi-Judicial)

Related File: CPC CP 22-00086

  Presenter:  
Peter Lange, Planner II, Planning and Community Development 
Peter Wysocki, Director, Planning and Community Development" infrastructure
7/5/2022 "Ordinance No. 22-46 of the City of Colorado Springs, Colorado Approving and Authorizing the Execution and Delivery of the Revolving Loan Agreement Between the City of Colorado Springs, Colorado and U.S. Bank National Association and the Revolving Promissory Note of the City Relating Thereto; and Providing Other Matters Relating Thereto.

  Presenter:  
Tristan Gearhart, Chief Planning and Financial Officer, Colorado Springs Utilities.
Aram Benyamin, Chief Executive Officer, Colorado Springs Utilities." infrastructure
7/5/2022 "Ordinance No. 22-45 of the City of Colorado Springs, Colorado Approving and Authorizing the Execution and Delivery of a Third Amendment to Standby Bond Purchase Agreement by and Among the City of Colorado Springs, Colorado, U.S. Bank National Association, and Computershare Trust Company, N.A., as Agent for Wells Fargo Bank, N.A., as Tender Agent and Paying Agent and a Second Amended and Restated Fee Agreement by and Among the City of Colorado Springs, Colorado, U.S. Bank National Association, and Computershare Trust Company, N.A., as Agent Wells Fargo Bank, National Association, as Tender Agen" infrastructure
7/5/2022 "Ordinance No. 22-44 of the City of Colorado Springs, Colorado Approving and Authorizing the Execution and Delivery of a First Amendment to Standby Letter of Credit and Reimbursement Agreement Between the City of Colorado Springs, Colorado and Sumitomo Mitsui Banking Corporation and an Amended and Restated Fee Agreement Between the City of Colorado Springs, Colorado and Sumitomo Mitsui Banking Corporation, Relating to the City of Colorado Springs, Colorado, Variable Rate Demand Utilities System Refunding Revenue Bonds, Series 2009C; and Providing Other Matters Relating Thereto.

  Presenter:" infrastructure
7/7/2022 "Elections of the Chair and Vice Chair

  Presenter:  
William Gray, Senior Planner" government
6/28/2022 "A Report of Acceptability for a new covered deck on the rear elevation of the existing single-family dwelling located at 1428 Wood Avenue.

(Quasi-Judicial)

  Presenter:  
William Gray, Senior Planner, Planning & Community Development Department" welfare
7/7/2022 "Minutes for the June 6, 2022 Historic Preservation Board Meeting" environment
7/7/2022 "Minutes for the April 4, 2022 Historic Preservation Board Meeting" government
7/7/2022 "Annual Ethics Training for the Historic Preservation Board

  Presenter:  
Lisa O’Boyle, Senior Attorney, City of Colorado Springs" welfare
7/7/2022 "Application of Ultra Flat Black Gallery and Lounge, LLC d/b/a Ultra Flat Black Gallery and Lounge for a new Tavern License at 603 W Colorado Avenue" welfare
7/7/2022 "Application of Safemoon Corporation d/b/a Blackwood Liquor for a new Retail Liquor Store License at 7408 Black Forest Road, #110 & 120" economy
7/7/2022 "Application of FO4R North, LLC d/b/a Cansano Italian Steakhouse, Longboard Tacos, Manhattan Room Tapas Kitchen, Pause Ultra Lounge & Sushi for a new Hotel and Restaurant Liquor License at 1895 Democracy Point" government
7/7/2022 "Application of Mika's Pierogi Kitchen, LLC d/b/a Mika's Pierogi Kitchen for a new Hotel and Restaurant Liquor License at 4657 Centennial Boulevard, #100 & 120" welfare
7/7/2022 "Application of Slate Limited d/b/a Slate Coffee and Cocktails for a new Hotel and Restaurant Liquor License at 3012 W Colorado Avenue" economy
7/7/2022 "Application of Building3 Coffee, LLC d/b/a Building3 Coffee for a new Hotel and Restaurant Liquor License at 2727 N Cascade Avenue, Units 150 & 155" economy
6/15/2022 "A Resolution approving additional property into the Inclusion Area Boundaries of Peak Metropolitan District Nos. 1-3 for a property in the Airport Business Park.

  Presenter: 
Carl Schueler, Planning Manager- Comprehensive Planning, Planning & Development Department 
Peter Wysocki, Planning and Community Development Director" infrastructure
6/13/2022 "A Resolution of the City Council of the City of Colorado Springs, Colorado authorizing Peak Metropolitan District No. 3 to issue debt in the form of Limited Tax General Obligation Bonds Series 2022A-1 and Limited Tax General Obligation Convertible Capital Appreciation Bonds, Series 2022A-2 in an amount not to exceed $109,000,000 for properties in the Airport Business Park.

  Presenter:  
Carl Schueler, Comprehensive Planning Manager, Planning and Community Development
Peter Wysocki, Director, Planning and Community Development" infrastructure
6/1/2022 "A Resolution Rescinding Resolution No. 61-20 and Establishing Fees and Charges for the Parks, Recreation and Cultural Services Cemetery Enterprise for 2023

  Presenter:  
Britt Haley, Acting Director of Parks, Recreation and Cultural Services
Kim King, Recreation and Administration Manager" welfare
5/11/2022 "A Resolution Approving the Fifth Amended and Restated Intergovernmental Agreement among El Paso County, Colorado, the City of Colorado Springs, the City of Manitou Springs, the Town of Green Mountain Falls, the Town of Ramah, and the Town of Calhan Regarding the Pikes Peak Rural Transportation Authority

  Presenter:  
Gayle Sturdivant, P.E., City Engineer/Deputy Public Works Director
Randy Helms, Councilor, PPRTA Board Vice Chair
Wayne Williams, Councilor
Yolanda Avila, Councilor" welfare
