9/21/2022 "Calling on Chicago Department of Public Health to seek grants and funding to establish non-police mental health crisis response program" welfare
9/21/2022 "Amendment of Municipal Code Title 2 by adding new Chapter 2-175  entitled ""The Bodily Autonomy Sanctuary City Ordinance""" infrastructure
9/21/2022 "Amendment of Municipal Code Title 6 by adding new Chapter 6-130 entitled ""Chicago Police Mental Health Preservation Ordinance""" infrastructure
9/21/2022 "Amendment of Year 2022 Annual Appropriation Ordinance within Department of Public Health for Chicago Abortion Clinic Defense Fund" welfare
9/21/2022 "Call for public hearing(s) on mental health challenges facing Chicago police officers" welfare
9/21/2022 "Amendment of Municipal Code Title 1 by adding new Chapter 1-25 entitled ""Chicago Fair Elections Ordinance""" infrastructure
9/21/2022 "Amendment of escrow agreement with North Austin Community Center for excavation, transportation and disposal of contaminated wood chips at 1815-1911 N Laramie Ave" infrastructure
9/21/2022 "Election of Alvin D. Starks as Sergeant-at-Arms and Deborah M. Stanley, Leevater Purnell, Torian Cox and Anthony P. Harper as Assistant Sergeants-at-Arms for remainder of 2019-2023 City Council term" government
9/21/2022 "Zoning Reclassification Map No. 26-B at 2664 E 106th St - App No. 21110T1" infrastructure
9/21/2022 "Amendment of Municipal Code Title 5 by adding new Chapter 5-25 entitled ""Electric Vehicle Right To Charge Ordinance""" infrastructure
9/21/2022 "Authorization for Out-of-City Service to supply water and sewer services at 5064 S Merrimac Ave" infrastructure
9/21/2022 "Call for Illinois General Assembly and Governor JB Pritzker to amend 625 ILCS 5/11-208.8 to allow City of Chicago to apply revenue from automated speed enforcement cameras toward municipal pension obligations" infrastructure
9/21/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 624 E Pershing Rd - if capacity exceeds 6 spaces" economy
9/21/2022 "Exemption from physical barrier requirement for commercial driveway alley access for DAC Developments - if capacity exceeds 6 spaces" economy
9/21/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 538 E 38th St - if capacity exceeds 6 spaces" infrastructure
9/21/2022 "Amendment of Municipal Code Section 9-48-045 restricting operation of pedicabs during certain hours within area bounded by Ohio St, Lake Shore Dr, Lake Michigan and Chicago River" infrastructure
9/21/2022 "Zoning Reclassification Map No. 12-H at 1641 W 47th St - App No. 21109T1" infrastructure
9/21/2022 "Honorary street designation as ""Shirley Deer Way""" welfare
9/21/2022 "Amendment of Municipal Code Chapter 10-36 by replacing Section 10-36-070 to prohibit unpermitted events in parks or beaches" infrastructure
9/21/2022 "Call for hearing(s) on Department of Water Management's efforts to improve water and sewer systems" infrastructure
7/20/2022 "Call for subject matter hearing(s) on reducing crime and increasing ridership on Chicago Transit Authority trains and buses" infrastructure
7/20/2022 "Call for hearing(s) on current and future state of cryptocurrency" law
7/20/2022 "Zoning Reclassification Map No. 12-G 1515-1525 W 47th St and 4701-4711 S Justine St - App No. 21108T1" infrastructure
7/20/2022 "Amendment of Municipal Code Chapter 2-84 by adding new Section 2-84-085 regarding hours and days of rest for sworn members of Chicago Police Department" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for JRS Automotive Repair Corp./Rosalva Lozano" infrastructure
7/20/2022 "Zoning Reclassification Map No. 16-F at 6930-6962 S Vincennes and 100-108 W 70th St - App No. 21107" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Chi City Auto Sales, Inc./Andres Esquivel" economy
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Archers Metal Deco, Inc./Guillermo Archer" economy
7/20/2022 "Zoning Reclassification Map No. 9-H at 3357-3361 N Lincoln Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 9-H at 3226-3228 N Lincoln Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 11-H at 4157 N Lincoln Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 9-H at 1753 W Cornelia Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 9-H at 2159 W Addison St" infrastructure
7/20/2022 "Zoning Reclassification Map No. 9-H at 1757 W School St" welfare
7/20/2022 "Zoning Reclassification Map No. 20-H at 8317-8321 S Paulina St" infrastructure
7/20/2022 "Vacation of public alley(s) in area bounded by W 38th St, S Halsted St, W 38th Pl and S Lituanica Ave" law
7/20/2022 "Zoning Reclassification Map No. 5-G at 1900 N Maud Ave - App No. 21106T1" infrastructure
7/20/2022 "Zoning Reclassification Map No. 5-I at 2355 N Washtenaw Ave - App No. 21105" infrastructure
7/20/2022 "Zoning Reclassification Map No. 5-I at 2354 N Washtenaw Ave - App No. 21104" infrastructure
7/20/2022 "Zoning Reclassification Map No. 8-G at 3316-3318 S Morgan St - App No. 21103" infrastructure
7/20/2022 "Celebration of Kevin Gibbons, Walter Labuz and Mario Iguanti for assisting neighbor during home invasion" law
7/20/2022 "Acquisition of various parcels on portions of S Rockwell St, S California Ave, S Fairfield Ave, S Washtenaw Ave, W Columbus Ave and S Western Ave for Belt Railway Company of Chicago construction of grade-separated crossing at W Columbus Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 6-J at 3801 W 26th St - App No. 21102" infrastructure
7/20/2022 "Annual Appropriation Ordinance Year 2022 amendment within Fund No. 925 for Department of Housing" welfare
7/20/2022 "Amendment of Municipal Code Chapter 14A-3 by modifying various sections to further regulate requirements for vacant and open buildings or structures, dangerous and unsafe garages and abatement proceedings and adding new Sections 14A-3-316 and 14A-3-317 regarding periodic review of properties on demolition list and report on enforcement actions to aldermanic offices" infrastructure
7/20/2022 "Zoning Reclassification Map No. 2-I at 2654 W Adams St - App No. 21101T1" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Sustainabuild LLC - 4930/Igor Petruschchak" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for NARE 2935 LLC" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for DBA-Chrysler Dodge Jeep Ram of Chicago" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 5216 Lincoln LLC" economy
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Raul Rivera and Mirna Rivera" infrastructure
7/20/2022 "Zoning Reclassification Map No. 2-G at 1434 W Flournoy St - App No. 21100T1" infrastructure
7/20/2022 "Honorary street designation as ""Ronald Everette McKee, Sr. Way""" welfare
7/20/2022 "Amendment of Municipal Code Section 4-60-023 (21.131) to allow additional package goods licenses on portion(s) of W 87th St" infrastructure
7/20/2022 "Renewal of designation of 28th, 30th and 41st Precincts of 13th Ward as Restricted Residential Zone prohibiting additional shared housing units and vacation rentals" welfare
7/20/2022 "Loading/Standing/Tow Zone(s) at W Foster Ave (south side) from N Western Ave to N Wolcott Ave - remove" government
7/20/2022 "Loading/Standing/Tow Zone(s) at W Foster Ave (north side) from N Western Ave to N Wolcott Ave - remove" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 3512 S Parnell Ave" economy
7/20/2022 "Loading/Standing/Tow Zone(s) at W Foster Ave and N Oakley Ave" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Yong Le LLC" infrastructure
7/20/2022 "Zoning Reclassification Map No. 4-H at 1836 W 18th St - App No. 21099T1" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 3216 S Princeton Ave" economy
7/20/2022 "Miscellaneous sign(s) - Reserved Disabled Parking - establish and amend" welfare
7/20/2022 "Traffic direction – repeal" infrastructure
7/20/2022 "Amendment of Municipal Code Chapter 4-4 by adding new Section 4-4-339 to regulate cannabinoid retailer signage" law
7/20/2022 "Call for City Clerk to issue vehicle licensing guidelines to encourage use of electric vehicle fleets" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) - establish and amend" infrastructure
7/20/2022 "Vacation of portion of S Green St within area bounded by W 63rd Pkwy and S Peoria Dr" economy
7/20/2022 "Tow-away zone(s) - establish and amend" infrastructure
7/20/2022 "Zoning Reclassification Map No. 18-E at 650 E 77th St - App No. 21098" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at W Foster Ave (south side) from N Francisco Ave to N Rockwell St - remove" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at W Foster Ave (north side) from N Francisco Ave to N Rockwell St - remove" infrastructure
7/20/2022 "Residential permit parking - establish and amend" infrastructure
7/20/2022 "Dedication and vacation of public way(s) in area bounded by W 43rd St, S Cicero Ave, W 44th St and S Laporte Ave" infrastructure
7/20/2022 "Zoning Reclassification Map No. 11-H at 4160 N Lincoln Ave - App No. 21097" infrastructure
7/20/2022 "Loading/Standing Zone(s) - establish" government
7/20/2022 "Parking prohibited at all times (except for disabled) - establish and amend" welfare
7/20/2022 "Zoning Reclassification Map No. 7-L at 3100 N Leclaire Ave - App No. 21096T1" infrastructure
7/20/2022 "Zoning Reclassification Map No. 9-K at 3225 N Kenneth Ave - App No. 21095" infrastructure
7/20/2022 "Zoning Reclassification Map No. 1-I at 2429 W Superior St - App No. 21094" infrastructure
7/20/2022 "Amendment of Municipal Code Section 6-10-025 regarding circumstances warranting gender identification in City documentation" law
7/20/2022 "Residential permit parking at 3701-3757 W 63rd Pl" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at 5498-5476 and 5497-5477 S New England Ave - One Hour Parking - remove" infrastructure
7/20/2022 "Zoning Reclassification Map No. 1-I at 711 N Kedzie Ave - App No. 21093T1" infrastructure
7/20/2022 "Vacation of public street(s) and alley(s) for expansion of Norfolk Southern Railway Company's 47th Street Intermodal Facility" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W 87th St and S Emerald Ave - One-Way Stop" infrastructure
7/20/2022 "Zoning Reclassification Map No.  22-G at 8900 S Genoa Ave - App No. 21092" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W 107th Pl and S Wood St/W 108th Pl and S Wood St - Stop" infrastructure
7/20/2022 "Amendment of Municipal Code Section 9-12-600 regarding fuel surcharges for taxicabs" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W 64th Pl and S Oak Park Ave - All-Way Stop" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at 5722 W 63rd St - One Hour Parking" infrastructure
7/20/2022 "Amendment of Municipal Code Section 9-4-010 by modifying requirements for electric-powered personal delivery devices" infrastructure
7/20/2022 "Sale of vacant City-owned property at 6435 N California Ave to Forging Opportunities for Refugees in America, Inc" "foreign policy"
7/20/2022 "Long-term right of entry agreement with Commonwealth Edison at former site of Republic Steel and LTV, located generally at E 126th Pl and S Avenue O" infrastructure
7/20/2022 "Zoning Reclassification Map No. 12-I at 2833 W 47th St, 2749-2757, 2749-2745 W 47th St and 4717-4723 S California Ave - App No. 21090" infrastructure
7/20/2022 "Issuance of multi-family housing revenue bonds to RBH Chicago Project LLC for construction of townhouses and low-income housing development at 2620 W Hirsch Street" welfare
7/20/2022 "Zoning Reclassification Map No. 11-H at 4709-4713 N Lincoln Ave - App No. 21091" infrastructure
7/20/2022 "Sale of vacant City-owned property at 4350 W Van Buren St to Ngaya T Brunner" infrastructure
7/20/2022 "Sale of vacant City-owned property at 429 E 48th Place to Jeffrey and Stephanie Glover Douglas" government
7/20/2022 "Sale of vacant City-owned property at 415 S Kilbourn Ave to Corasha Diamond Watts" infrastructure
7/20/2022 "Support of Class 7(a) tax incentive for property at 517 W 111th St" welfare
7/20/2022 "Damage to property claim for R&MMM Burritos, Inc." infrastructure
7/20/2022 "Redevelopment agreement with and Neighborhood Opportunity Fund assistance to John Scheff, Inc., d/b/a Motoworks Chicago Ltd. for expansion of motorcycle and scooter offerings, creation of motorcycle riding school and community event space at 1901 S Western Ave" welfare
7/20/2022 "Call for assessment of feasibility of vacancy taxes for vacant residential units, lots and commercial units" welfare
7/20/2022 "Traffic sign(s)/signal(s) at W Jarvis Ave and N Seeley Ave - Stop" infrastructure
7/20/2022 "Intergovernmental agreement with Chicago Park District for allocation of Tax Increment Financing (TIF) funds for ball field and landscape improvements, new water feature, playground modernization and other site improvements at Touhy Herbert Park, 2106 W Adams St" welfare
7/20/2022 "Call for Department of Transportation to report on current Divvy bike-share pricing and ridership trends" infrastructure
7/20/2022 "Intergovernmental agreement with Chicago Park District for allocation of Tax Increment Financing (TIF) funds for lower-level locker room reconstruction at Gompers Park, 4222 W Foster Ave" welfare
7/20/2022 "Amendment of Municipal Code Section 10-28-070 to further regulate storage of goods on public ways" infrastructure
7/20/2022 "Amendment of Municipal Code Section 4-6-230(g)(5) to prohibit booting of motor vehicles on private property within 49th Ward" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W Arthur Ave from N Sheridan Rd to N Magnolia Ave - No Truck Traffic" infrastructure
7/20/2022 "Settlement agreement regarding case of Norman McIntosh v. Chester Bach, et al. cited as 20-CV-324" law
7/20/2022 "Settlement agreement regarding case of LaTayshia Shaw, on behalf of decedent's minor children, Miracle Shaw and Melody Granton, and as administrator of the estate of Maurice Granton, Jr., deceased v. City of Chicago, et al, cited as 18 L 8034" law
7/20/2022 "Settlement agreement regarding case of Leroy Kennedy v. Ridgner, et al, cited as 21-cv-877" law
7/20/2022 "Settlement agreement regarding case of Vanessa Samuel v. City of Chicago, et al. cited as 2018 L 9357" infrastructure
7/20/2022 "First amendment to Ramova Theater Redevelopment Agreement with Our Revival Chicago LLC for property at 3518 S Halsted St" government
7/20/2022 "Loading/Standing/Tow Zone(s) at W Lawrence Ave from N Wolcott Ave to N Winchester Ave/N Wolcott Ave from W Lawrence to 4731 N Wolcott Ave" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at 5205 N Milwaukee Ave" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at W Cullom Ave from N Keeler Ave to N Kildare Ave - remove/W Cullom Ave and N Tripp Ave - establish" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at N Leavenworth Ave and N Lynch Ave - All-Way Stop" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W Catalpa Ave and N Lawler Ave - All-Way Stop" infrastructure
7/20/2022 "Residential permit parking at 4100-4157 N Mango Ave/W Berteau Ave from 4156 N Mango Ave, 4156 N Major Ave and 4157 N Menard Ave/W Berteau Ave from 4157-4201 N Major Ave to 4156-4200 N Parkside Ave - Zone No. 341 - amend" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at W Schubert Ave and N Central Ave" infrastructure
7/20/2022 "Residential permit parking at 5000-5099 W Gladys St" infrastructure
7/20/2022 "Residential permit parking at 16-99 S Springfield Ave - Zone No. 2339 - amend" infrastructure
7/20/2022 "Certification of city funding requirement for Laborers' and Retirement Board Employees Annuity and Benefit Fund of Chicago for tax year 2023, payment year 2024" welfare
7/20/2022 "Various small claims" economy
7/20/2022 "Payment of various small claims" economy
7/20/2022 "Issuance of Tag Day permit(s) to Salvation Army North and Central Illinois Division" welfare
7/20/2022 "Inspector General's Quarterly Report (2022 Q2)" law
7/20/2022 "Loading/Standing/Tow Zone(s) at 1-30 W Division St" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at 38-100 W Division St, 1150-1212 N Dearborn St and 1122-1166 N State Pkwy" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at 4127 N Ravenswood Ave" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at 1757 W Wilson Ave" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at 2017-2033 W Montrose Ave - amend" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at 832 W Van Buren St - All-Way Stop" infrastructure
7/20/2022 "Residential permit parking at 2400-2499 W Gladys St" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at S Kingston Ave and E 94th St - Two-Way Stop" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at S Essex Ave and E 94th St - Two-Way Stop" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at S Oglesby Ave and E 94th St - All-Way Stop" infrastructure
7/20/2022 "Historical landmark fee waiver for property at 1100 E Hyde Park Blvd" environment
7/20/2022 "Honorary street designation as ""Honorary Charlie 'Boot' Allen Way""" law
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Barbara Vick Early Childhood Center (Chicago Public Schools/Board of Education of City of Chicago)" welfare
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 1245 W Fulton LLC" welfare
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Limitless Towing & Recovery, Inc." welfare
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for RealVet Westloop LLC" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Midwest Academy for Gifted Education, NFP" welfare
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for 1217 W Washington LLC" infrastructure
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Damen Walnut LLC" infrastructure
7/20/2022 "Amendment of Municipal Code Sections 4-60-022 (35.84) and 4-60-023 (35.84) to allow additional alcoholic liquor and package goods licenses on portion(s) of N Milwaukee Ave" infrastructure
7/20/2022 "Celebration of multi-generational Mother's Day celebration for family of Lula Anderson" welfare
7/20/2022 "Honorary street designation as ""James (Jimmy) Cummings Way""" law
7/20/2022 "Zoning Reclassification Map No. 9-G at 1225-1235 W School St and 1240 W Melrose St" infrastructure
7/20/2022 "Celebration of World's Largest Stepper's Family Cook-out and Dance Party" welfare
7/20/2022 "Buffer zone(s) for residential permit parking at 2201-2259 W Armitage Ave, 2200-2259 W Homer St, 2200-2259 W Cortland St and 1800-1899 N Wilmot Ave - Zone No. 102" infrastructure
7/20/2022 "Residential permit parking at 1900-1946 N Oakley Ave - Zone No. 102 - extension" environment
7/20/2022 "Call for subject matter hearing(s) on reducing hate and biased-motivated violence" law
7/20/2022 "Amendment of Municipal Code Chapter 2-156 by adding new Section 2-156-301 and modifying various provisions regarding governmental ethics" infrastructure
7/20/2022 "Amendment of Municipal Code Titles 2 and 9 by adding new Article XVII entitled ""Bus Lane Traffic Enforcement"" and modifying various sections concerning automated speed enforcement system violations" infrastructure
7/20/2022 "Zoning Reclassification Map No. 2-L at 5050-5098 and 5091-5099 W Jackson Blvd/235-313 S Leamington Ave/5043-5099 W Quincy St - App No. 21089" infrastructure
7/20/2022 "Zoning Reclassification Map No. 4-E at 321-337 E 21st St, 2100-2130 S Calumet Ave and 2013-2143 S Calumet Ave - App No. 21088" infrastructure
7/20/2022 "Zoning Reclassification Map No. 11-L at 2800 E 106th St - App No. 21087" infrastructure
7/20/2022 "Zoning Reclassification Map No. 2-G at 301-323 S Green St and 815-823 W Jackson Blvd - App No. 21086" infrastructure
7/20/2022 "Zoning Reclassification Map No. 2-E at 1147 S Wabash Ave - App No. 21085" infrastructure
7/20/2022 "Zoning Reclassification Map No. 146-B at 747-757 E 48th St and 4800-4848 S Cottage Grove Ave - App No. 21084" infrastructure
7/20/2022 "Zoning Reclassification Map No. 118-B at 2542-2558 S Federal St and 100-108 W 26th St - App No. 21083" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W Grand Ave and N Armour St - All-Way Stop" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W Lyndale St and N Sacramento Ave - All-Way Stop" infrastructure
7/20/2022 "Zoning Reclassification Map No. 5-K at 1614-1638 N Pulaski Rd - App No. 21082" infrastructure
7/20/2022 "Zoning Reclassification Map No. 3-F at 1101-1129 N Cambridge Ave, 500-520 W Hobbie St and 1100-1128 N Cleveland Ave - App No. 21081" infrastructure
7/20/2022 "Traffic sign(s)/signal(s) at W Huron St and N Damen Ave - All-Way Stop" infrastructure
7/20/2022 "Amendment of Municipal Code Chapters 2-164, 3-12, 7-28 and 11-12 regarding water shutoffs, water privatization and associated reporting" infrastructure
7/20/2022 "Zoning Reclassification Map No. 3-F at 421-547 W Division St, 420-546 W Elm St, 529-547 W Elm St, 528-536 W Hobbie St, 529-547 W Hobbie St, 528-546 W Oak St, 1001-1031 N Larrabee St, 1111-1175 N Larrabee St, 1000-1174 N Cambridge Ave, 1143-1175 N Cambridge Ave, 1142-1174 N Cleveland Ave, 1143-1175 N Cleveland Ave, 1142-1174 N Hudson Ave and 1143-1175 N Hudson Ave - App No. 21080" infrastructure
7/20/2022 "Commemoration of formation of Chicago City Council Taiwan Friendship Caucus" "foreign policy"
7/20/2022 "Zoning Reclassification Map No. 3-F at 501-521 W Elm St, 500-520 W Hobbie St, 501-521 W Hobbie St, 500-520 W Oak St, 1001-1135 N Cambridge Ave and 1000-1134 N Cleveland Ave - App 21079" infrastructure
7/20/2022 "Amendment of Municipal Code Sections 2-100-030 and 11-5-210 concerning establishment of private hauling complaint system and recordkeeping requirements for private haulers" infrastructure
7/20/2022 "Amendment of ordinance (SO2022-1111) regarding Zoning Reclassification Map No. 16-D at 835-861 E 63rd St/6301-6325 S Maryland Ave - App No. 20992" infrastructure
7/20/2022 "Loading/Standing/Tow Zone(s) at W Iowa St from N Honore St to N Wood St" infrastructure
7/20/2022 "Funding Loan Notification of Multi-Family Mortgage Revenue Note, Series 2022 (Chicago Lighthouse Residences 4 Project)" welfare
7/20/2022 "Loading/Standing/Tow Zone(s) at N New St from E Illinois St to E North Water St" infrastructure
7/20/2022 "TEST JOINT COM - FIRST ON DROP-DOWN Exemption from physical barrier requirement for commercial driveway alley access for - KEEP THIS FILE TEMPORARILY" economy
7/19/2022 "Loading/Standing/Tow Zone(s) at W Lawrence Ave from N Wolcott Ave to N Winchester Ave and from N Wolcott Ave from W Lawrence Ave to 4731 N Wolcott Ave" infrastructure
7/19/2022 "Loading/Standing/Tow Zone(s) at 643 N Kedzie Ave" infrastructure
7/19/2022 "Damage to property claim for Barwick, Brian A." government
7/20/2022 "Damage to property claim for Rich, Sonya C." economy
7/20/2022 "Exemption from physical barrier requirement for commercial driveway alley access for Yong Le LLC" infrastructure
7/20/2022 "79th Street Corridor Tax Increment Financing Redevelopment Project and Plan Amendment No. 3 dated June 29, 2022" economy
7/20/2022 "Homan-Arthington Redevelopment Project Area Tax Increment Financing Eligibility Study, Redevelopment Plan, and Project Amendment No. 3 dated June 29, 2022" economy
7/20/2022 "Traffic sign(s)/signal(s) at N Oak Park Ave and W Altgeld St - All-Way Stop" infrastructure
7/20/2022  economy
7/20/2022 "Amendment of Roosevelt Square 3B ordinance to reflect restructuring availability of financial funding types, including increased Series A and Series B multi-family housing mortgage revenue bonds, and separating projects as Bond Project, Market Rate Project and/or Museum Rehabilitation Project" welfare
7/20/2022 "Issuance of Multi-Family Housing Bond and additional financing assistance for Auburn Gresham Apartments LP for acquisition, leasing, construction, developing and equipping of low- and moderate-income facilities and rental apartments at 832-834 W 79th St and 836-858 W 79 St" welfare
7/20/2022 "Issuance of Multi-Family Housing Bond and additional financing assistance for BJ Wright Preservation LP for acquisition, rehabilitation and equipping multi-family residential rental development project (Barbara Jean Wright Court Apartments) at 1354 S Morgan St" welfare
7/20/2022 "Correction of City Council Journal of Proceedings of January 26, 2022" infrastructure
6/22/2022 "Support of Cook County Class 7(c) tax status for hospital properties at 4840 N Marine Dr; 854 W Lawrence Ave and 4720 N Clarendon Ave for benefit of Chicago BH Hospital LLC d.b.a. Montrose Behavioral Health Hospital, applicant" welfare
6/22/2022 "Support of Cook County Class 7(a) tax status for property at 825 E 87th St for development of restaurant with dine-in and drive-through service by Jackie Jackson Birthrights, inc. for" welfare
6/22/2022 "Declaration of intent to issue multi-family housing revenue bonds  to Austin United Alliance Development Company LLC, Heartland Housing, Inc. for construction of mixed-income housing at 5206-5224 W Chicago Ave" welfare
6/22/2022 "Redevelopment and sale agreement with Englewood Connect LLC including partial right-of-way vacation of S Green St and provision of financial assistance of City Funds and Tax Increment Financing (TIF) for Englewood Mall Redevelopment Project at 6204 S Green St, 6215-6217 S Green St" infrastructure
6/22/2022 "Redevelopment agreement with and provision of Chicago Recovery Fund (CRF) Community Development Grant and tax increment financing (TIF) assistance to Sputnik Coffee Company for acquisition and construction at 4743 S Talman Ave" welfare
6/22/2022 "Redevelopment agreement with and provision of neighborhood opportunity funds and tax increment financing (TIF) assistance to Dreams Realty and Design, Inc., d.b.a. Dior Realty Group, Inc., for renovation of 834-840 E. 87th St into office space" welfare
