3/27/2007 1 "WHEREAS, Representative Henry Waxman, U.S. Representative of the 30th District of California, introduced the Safe Climate Act of 2007 (HR 1590); and

WHEREAS, the United States Senate is currently considering the corresponding Senate Bill, S.B. 309; and 

WHEREAS, the Intergovernmental Panel on Climate Change (IPCC) declared in February 2007 that ""Most of the observed increase in globally averaged temperatures since the mid-20th century is very likely due to the observed increase in anthropogenic greenhouse gas emissions""; and

WHEREAS, of climate change proposals introduced into the cur" "greenhouse gas"
7/5/2006 1 "NOW, THEREFORE BE IT RESOLVED, that the Council hereby requests that the Mayor of the City of Pittsburgh sign on to the U.S. Mayor's Climate Protection Agreement and aim to reduce global warming pollution levels in the City of Pittsburgh by meeting or exceeding the Kyoto Protocol target set for the United States, which calls for a reduction of greenhouse gas emissions by seven percent (7%) below 1990 levels by 2012, by promoting energy efficiency, promotion of clean and affordable energy sources and systems, development of local energy resources and systems, relying upon local industry to the " "greenhouse gas"
3/29/2005 1 "WHEREAS, buildings are responsible for 36% of total energy use and 30% of greenhouse gas emissions in this country; and

WHEREAS, green buildings have a significant impact on the economy, environment, health, and well-being of our community; and

WHEREAS, green buildings improve air and water quality, reduce solid waste, conserve natural resources, reduce operating costs, optimize life-cycle economic performance, and minimize the strain on local infrastructure; and

WHEREAS, Cities around the world have enacted legislation that promotes the design, construction, and operation of building" "greenhouse gas"
9/16/2014 1 "NOW THEREFOR BE IT RESOLVED, that the City of Pittsburgh respectfully requests that the Pennsylvania Department of Environmental Protection work with U.S. Environmental Protection Agency officials to develop a plan that reduces carbon pollution from Pennsylvania's power plans in order to exceed the Clean Power Plan target, and maximize the potential for renewable energy and energy efficiency." "carbon pollution"
10/11/2021 1 "WHEREAS, the aim of Children’s Environmental Health (CEH) Day is to raise awareness about the importance of clean air and water, safe food and consumer products, healthy environments, and stable climates to children’s health and development; and," "clean air"
10/23/2018 1 "NOW, THEREFORE, BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby recognize the importance of improving access to clean air and clean water for all and commend the work of Women for a Healthy Environment and other partners to achieving that critical mission; and,

BE IT FUTHER RESOLVED, that the Council for the City of Pittsburgh does hereby declare the month of October to be “Children’s Health Month” in the City of Pittsburgh." "clean air"
