4/13/2010 1 "Resolution relative to the cost participation and installation of coordinated traffic control signals at six all-way stop controlled intersections under the Congestion Mitigation/Air Quality program at a total estimated cost of $379,240.82, with an estimated grantor share of $303,392.66, an estimated City of Greenfield Share of $8,775.00, and an estimated City of Milwaukee share of $67,073.16, and to install these improvements upon execution of the agreement." "air quality"
4/14/2009 1 "Resolution authorizing the City Engineer to apply for twelve (12) Congestion Mitigation and Air Quality grants." "air quality"
4/14/2009 1 "Resolution relative to the cost participation under the 2009 Congestion Mitigation/Air Quality Program for the installation of time of day actuated “No Turn on Red” signs at twelve intersections Citywide in various Aldermanic Districts at a total estimated cost of $68,363.23 with an estimated grantor share of $54,690.58, and an estimated City share of $13,672.65." "air quality"
3/25/2009 1 "Resolution relative to the cost participation under The Congestion Mitigation and Air Quality program for the installation of bicycle lanes by City forces throughout the City of Milwaukee, at an estimated cost of $480,000, with an estimated grantor share of $384,000 and an estimated City share of $96,000." "air quality"
4/17/2007 1 "Resolution authorizing the construction of streetscape improvements on West Wisconsin Avenue from the Milwaukee River to North 2nd street in the 4th Aldermanic District under the Federal Congestion Mitigation/Air Quality Program, at a total estimated cost of $2,600,000 of which 80% or $2,080,000 is State funded and 20% or $520,000 is City Funded." "air quality"
4/17/2007 1 "Resolution for the improvement of street light equipment, traffic control signage, and traffic control signals in conjunction with streetscaping under the Federal Congestion Mitigation/Air Quality Program on West Wisconsin Avenue from North 2nd Street to the Milwaukee River, at a total additional estimated cost of $258,356.45, with the State share of $206,685.16, and City share of $51,671.29." "air quality"
4/17/2007 1 "Substitute resolution authorizing the City Engineer to apply for nine (9) Congestion Mitigation and Air Quality grants." "air quality"
11/14/2006 1 "Substitute resolution authorizing execution of a project agreement with the Wisconsin Department of Transportation for the design and construction of Phase V of the Milwaukee Central Business District Primary Pedestrian Corridors Development Project under the Federal Congestion Mitigation/Air Quality Program at a total cost of $6,250,000 with a City cost share of $1,250,000." "air quality"
7/31/2006 1 "Substitute resolution directing the City Comptroller to transfer $25,000 into the previously established preliminary engineering accounts for the Kinnickinnic River Bicycle Trail project.  This project is funded 80 percent by Federal Congestion Mitigation and Air Quality Funds and 20 percent by City funds.  This resolution will increase the preliminary engineering by $25,000 ($20,000 Congestion Mitigation and Air Quality Funds and $5,000 City), bringing the total preliminary engineering for this project up to $224,000 ($179,200 Congestion Mitigation and Air Quality Funds and $44,800 City.)" "air quality"
7/31/2006 1 "Substitute resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for funding in the amount of $815,452.80 for the replacement of street light equipment, traffic control signage, and traffic control signals on West Wisconsin Avenue from North 10th Street to North 4th Street under the Federal congestion Mitigation/Air Quality Program." "air quality"
7/12/2006 1 "Resolution directing the Commissioner of Public Works to execute a document titled Transportation Congestion Mitigation Air Quality Program Project Agreement with the Department of Transportation for the programming of a project known as North Avenue Pedestrian Improvements (non-highway) Project  with a total construction cost of the project including preliminary engineering and construction being $509,914." "air quality"
7/12/2006 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""Federal/State/Project Sponsor Transportation, Congestion Mitigation Air Quality Program, Project Agreement"" with the Department of Transportation for the programming of a project known as Bicycle Lane Delineation (Non-highway) Project - total construction costs of project including preliminary engineering and construction will be $500,000." "air quality"
4/11/2006 1 "Resolution authorizing the construction of streetscape improvements on West Wisconsin Avenue from North 4th Street to North 10th Street under the Federal Congestion Mitigation/Air Quality Program." "air quality"
7/26/2005 1 "Resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for funding the replacement of street light equipment, traffic control signage, and traffic control signals on East Wisconsin Avenue from North Milwaukee Street to the intersection of North Prospect Avenue and East Mason Street under the Federal congestion Mitigation/Air Quality Program.  (Infrastructure Services Division)" "air quality"
4/12/2005 1 "Resolution relative to the cost participation for the installation and/or modification of traffic control signals in conjunction with Federal/State Aid in the form of a Congestion Mitigation Air Quality Grant in the area bordered by South 35th Street, South 1st Street, West Virginia Street, and West Lincoln Avenue in the 8th, 12th, 13th, and 14th Aldermanic Districts. (Infrastructure Services Division)" "air quality"
3/16/2005 1 "Resolution authorizing the construction of streetscape improvements on East Wisconsin Avenue from North Milwaukee Street to North Prospect Avenue, and on North Prospect Avenue from East Wisconsin Avenue to East Mason Street under the Federal Congestion Mitigation/Air Quality Program. (Infrastructure Services Division)" "air quality"
9/21/2004 1 "Resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for funding the replacement of street light equipment and traffic control signage on West Wisconsin Avenue from North 2nd Street to North 4th Street under the Federal Congestion Mitigation/Air Quality Program." "air quality"
9/21/2004 1 "Resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for funding the replacement of street light equipment, traffic control signage, and traffic control signals on East Wisconsin Avenue from the Milwaukee River to North Milwaukee Street and on the south side of East Wisconsin Avenue from North Cass Street to a point east of North Cass Street under the Federal congestion Mitigation/Air Quality Program.  (Infrastructure Services Division)" "air quality"
7/7/2004 1 "Resolution authorizing the construction of streetscape improvements on East Wisconsin Avenue from North Milwaukee Street to the Milwaukee River under the Federal Congestion Mitigation/Air Quality Program. (Infrastructure Services Division)" "air quality"
6/15/2004 1 "Resolution authorizing the commissioning of public art in conjunction with streetscape improvements on East Wisconsin Avenue from North Prospect Avenue to the Milwaukee River, and on North Prospect Avenue from East Mason Street to East Wisconsin Avenue, under the Federal Congestion Mitigation/Air Quality Program. (Infrastructure Services Division)" "air quality"
5/25/2004 1 "Resolution authorizing and directing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for the programming and construction of static directional signs on Central Business District (CBD) streets using Congestion Mitigation/Air Quality (CMAQ) Improvement funds." "air quality"
7/27/2004 1 "Resolution declaring an Indoor Air Quality Day and supporting the Smoke-Free Home Campaign." "air quality"
10/14/2003 1 "Resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation in conjunction with street lighting improvements at 875 East Wisconsin Avenue under the Federal Congestion Mitigation/Air Quality Program. (Infrastructure Services Division)" "air quality"
7/31/2003 1 "Resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation for funding the replacement of street light equipment and traffic control signage on West Wisconsin Avenue from North 2nd Street to North 4th Street under the Federal Congestion Mitigation/Air Quality Program. (Infrastructure Services Division)" "air quality"
7/16/2002 1 "Substitute resolution authorizing the Commissioner of Public Works to execute an agreement with the Wisconsin Department of Transportation in conjunction with street lighting improvements on West Wisconsin Avenue from North 2nd Street to North 4th Street under the Federal Congestion Mitigation/Air Quality Program." "air quality"
6/25/2002 1 "Substitute resolution authorizing the Commissioner of Public Works to execute agreements with the Wisconsin Department of Transportation and Marquette University in conjunction with the Marquette University streetscape project being undertaken with Federal and/or State Aid under a Congestion Mitigation/Air Quality Program grant." "air quality"
5/14/2002 1 "Resolution authorizing and directing the City Comptroller to transfer 
additional funds for the installation and/or modification of traffic control 
signals in conjunction with the Congestion Mitigation & Air Quality
Improvement Project to provide a bus-only ramp connecting North 
Harbor Drive to I-794 in the 4th Aldermanic District. (Infrastructure
Services Division)" "air quality"
8/2/2001 1 "Substitute resolution authorizing the construction of streetscape improvements on West Wisconsin Avenue from North 2nd Street to North 4th Street under the Federal Congestion Mitigation/Air Quality Program." "air quality"
5/19/2000 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" with the Wisconsin Department of Transportation for the programming and construction of a bicycle trail on the abandoned Union Pacific Railroad Company right-of-way between South 6th Street at West Rosedale Avenue and East Washington Street, along the Kinnickinnic River. (Infrastructure Services Division)" "air quality"
5/19/2000 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" and a document titled ""Federal/State/Project Sponsor Statewide Transportation Enhancement Program Project Agreement"", both with the Wisconsin Department of Transportation for the programming and construction of a bicycle trail within the Beer Line ""B"" redevelopment area. (Infrastructure Services Division)" "air quality"
5/19/2000 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" with the Wisconsin Department of Transportation for the programming and construction of a Parking Management System in the Central Business District serving parking facilities near the Summerfest shuttle bus route. (Infrastructure Services Division)" "air quality"
9/28/1999 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" for the programming, design and construction of pedestrian facility improvements on portions of East/West Wisconsin Avenue and North Water Street (Phase II). (Department of Public Works - Infrastructure Services)" "air quality"
4/20/1999 1 "Substitute resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" for the design and installation of a bus priority system at signalized intersections on express bus routes in the City of Milwaukee." "air quality"
4/20/1999 1 "Substiute resolution authorizing and directing the Commissioner of Public Works to execute a document titled State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project for the programming, design and construction of pedestrian facility improvements on portions of E. Wisconsin Avenue and N. Water Street." "air quality"
3/23/1999 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a  document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" with the Wisconsin Department of Transportation for the programming and construction of a bicycle trail through the Menomonee River Valley in conjunction with the implementation of Henry Aaron State Park Trail. (Infrastructure Services Div.)" "air quality"
3/23/1999 1 "Resolution authorizing and directing the Commissioner of Public Works to execute a document titled ""State/Sponsor Agreement for Congestion Mitigation and Air Quality (CMAQ) Improvement Project"" with the Wisconsin Department of Transportation for the programming and construction of a bus-only ramp connecting North Harbor Drive to I-794. (Infrastructure Services Div.)" "air quality"
5/13/2014 1 "Resolution urging the U.S. Congress to amend the Clean Air Act to eliminate the requirement for use of reformulated gasoline in 6 counties in southeastern Wisconsin." "clean air"
2/7/2012 1 "Substitute resolution urging the Environmental Protection Agency to enforce the Clean Air Act and reduce greenhouse gas pollution." "clean air"
